time_s,min_gap_m,min_ttc_s,vehicles
0.0,,,0
0.05,,,0
0.1,,,0
0.15,,,0
0.2,,,2
0.25,,,2
0.3,,,2
0.35,,,2
0.4,,,2
0.45,,,2
0.5,,,2
0.55,,,2
0.6,,,3
0.65,,,3
0.7,,,3
0.75,,,3
0.8,,,3
0.85,,,3
0.9,,,3
0.95,,,3
1.0,,,3
1.05,,,3
1.1,,,3
1.15,,,3
1.2,,,3
1.25,,,3
1.3,,,3
1.35,,,3
1.4,,,3
1.45,,,3
1.5,,,3
1.55,,,3
1.6,,,3
1.65,,,3
1.7,,,3
1.75,,,3
1.8,,,3
1.85,,,3
1.9,,,3
1.95,,,3
2.0,,,3
2.05,,,3
2.1,,,3
2.15,,,3
2.2,,,3
2.25,,,3
2.3,,,3
2.35,,,3
2.4,,,3
2.45,,,3
2.5,,,3
2.55,,,3
2.6,,,3
2.65,,,3
2.7,,,3
2.75,,,3
2.8,,,3
2.85,,,3
2.9,,,3
2.95,,,3
3.0,,,3
3.05,,,3
3.1,,,3
3.15,,,3
3.2,,,3
3.25,,,3
3.3,,,3
3.35,,,3
3.4,,,3
3.45,,,3
3.5,,,3
3.55,,,3
3.6,,,3
3.65,,,3
3.7,,,3
3.75,,,3
3.8,,,3
3.85,,,3
3.9,,,3
3.95,,,3
4.0,,,3
4.05,,,3
4.1,,,3
4.15,,,3
4.2,,,3
4.25,,,3
4.3,,,3
4.35,,,3
4.4,,,3
4.45,,,3
4.5,,,3
4.55,,,3
4.6,,,3
4.65,,,3
4.7,,,3
4.75,,,3
4.8,,,3
4.85,,,3
4.9,,,3
4.95,,,3
5.0,,,3
5.05,,,3
5.1,,,3
5.15,,,3
5.2,,,3
5.25,,,3
5.3,,,3
5.35,,,3
5.4,,,3
5.45,,,3
5.5,,,3
5.55,,,3
5.6,,,3
5.65,,,3
5.7,,,3
5.75,,,3
5.8,,,3
5.85,,,3
5.9,,,3
5.95,,,3
6.0,,,3
6.05,,,3
6.1,,,3
6.15,,,3
6.2,,,3
6.25,,,3
6.3,,,3
6.35,,,3
6.4,,,3
6.45,,,3
6.5,,,3
6.55,,,3
6.6,,,3
6.65,,,3
6.7,,,3
6.75,,,3
6.8,,,3
6.85,,,3
6.9,,,3
6.95,,,3
7.0,,,3
7.05,,,3
7.1,,,3
7.15,,,3
7.2,,,3
7.25,,,3
7.3,,,3
7.35,,,3
7.4,,,3
7.45,,,3
7.5,,,3
7.55,,,3
7.6,,,3
7.65,,,3
7.7,,,3
7.75,,,3
7.8,,,3
7.85,,,3
7.9,,,3
7.95,,,3
8.0,,,3
8.05,,,3
8.1,,,3
8.15,,,3
8.2,,,3
8.25,,,3
8.3,,,3
8.35,,,3
8.4,,,3
8.45,,,3
8.5,,,3
8.55,,,3
8.6,,,3
8.65,,,3
8.7,,,3
8.75,,,3
8.8,,,3
8.85,,,3
8.9,,,3
8.95,,,3
9.0,,,3
9.05,,,3
9.1,,,3
9.15,,,3
9.2,,,3
9.25,,,3
9.3,,,3
9.35,,,3
9.4,,,3
9.45,,,3
9.5,,,3
9.55,,,3
9.6,,,3
9.65,,,3
9.7,,,3
9.75,,,3
9.8,,,3
9.85,,,3
9.9,,,3
9.95,,,3
10.0,,,3
10.05,,,3
10.1,,,3
10.15,,,3
10.2,,,3
10.25,,,3
10.3,,,3
10.35,,,3
10.4,,,3
10.45,,,3
10.5,,,3
10.55,,,3
10.6,,,3
10.65,,,3
10.7,,,3
10.75,,,3
10.8,,,3
10.85,,,3
10.9,,,3
10.95,,,3
11.0,,,3
11.05,,,3
11.1,,,3
11.15,,,3
11.2,,,3
11.25,,,3
11.3,,,3
11.35,,,3
11.4,,,3
11.45,,,3
11.5,,,3
11.55,,,3
11.6,,,3
11.65,,,3
11.7,,,3
11.75,,,3
11.8,,,3
11.85,,,3
11.9,,,3
11.95,,,3
12.0,,,3
12.05,,,3
12.1,,,3
12.15,,,3
12.2,,,3
12.25,,,3
12.3,,,3
12.35,,,3
12.4,,,3
12.45,,,3
12.5,,,3
12.55,,,3
12.6,,,3
12.65,,,3
12.7,,,3
12.75,,,3
12.8,,,3
12.85,,,3
12.9,,,3
12.95,,,3
13.0,,,3
13.05,,,3
13.1,,,3
13.15,,,3
13.2,,,3
13.25,,,3
13.3,,,3
13.35,,,3
13.4,,,3
13.45,,,3
13.5,,,3
13.55,,,3
13.6,,,3
13.65,,,3
13.7,,,3
13.75,,,3
13.8,,,3
13.85,,,3
13.9,,,3
13.95,,,3
14.0,,,3
14.05,,,3
14.1,,,3
14.15,,,3
14.2,,,3
14.25,,,3
14.3,,,3
14.35,,,3
14.4,,,3
14.45,,,3
14.5,,,3
14.55,,,3
14.6,,,3
14.65,,,3
14.7,,,3
14.75,,,3
14.8,,,3
14.85,,,3
14.9,36.050000000000004,65.54545454545446,3
14.95,36.03,65.50909090909104,3
15.0,35.99,63.14035087719295,3
15.05,35.96,60.9491525423729,3
15.1,35.940000000000005,57.96774193548379,3
15.15,35.900000000000006,57.903225806451694,3
15.2,35.88,62.9473684210526,3
15.25,35.839999999999996,60.745762711864415,3
15.3,35.81,60.69491525423731,3
15.35,35.79,56.80952380952374,3
15.4,35.75,54.16666666666666,3
15.45,35.709999999999994,52.514705882352956,3
15.5,35.68,50.971428571428625,3
15.55,35.65,50.92857142857135,3
15.6,35.61,51.60869565217395,3
