messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,4,2125,45.0523,7.65472,303.6,5.54,1.6
2,2,2424,45.053,7.65458,236.9,7.4,3.3
2,8,2619,45.0523,7.6579,270,2.39,3
2,2,2624,45.053,7.65456,236.9,8.01,2
2,6,2734,45.0531,7.65504,90,8.32,0.9
2,2,2824,45.053,7.65455,236.9,8.62,3.9
2,13,2893,45.0532,7.65789,270,0.96,3.7
2,2,3424,45.053,7.65448,236.9,10.45,3.4
2,10,3440,45.0523,7.65472,303.6,4.92,2.8
2,7,3769,45.0531,7.65782,270,5.99,2
2,13,3893,45.0532,7.65786,270,4.26,2.2
2,18,3917,45.0531,7.65489,90,0.35,3.8
2,13,4293,45.0532,7.65783,270,5.5,2.9
2,12,4344,45.0531,7.65501,90,6.92,-0.2
2,2,4424,45.0529,7.65437,221,13.55,3.3
2,10,4440,45.0523,7.65466,303.6,6.92,-1.3
2,13,4493,45.0532,7.65782,270,6.08,3.3
2,5,4683,45.0522,7.65531,90,11.09,0.3
2,16,4699,45.0523,7.65472,303.6,6.62,2.9
2,2,4724,45.0529,7.65436,191.3,14.47,3.9
2,7,4769,45.0531,7.65773,270,9,3.6
2,8,4819,45.0523,7.65774,270,9,3.7
2,16,4899,45.0524,7.6547,303.6,6.68,0.7
2,2,5024,45.0528,7.65435,191.3,15.37,2.7
2,16,5099,45.0524,7.65469,303.6,6.57,-0.3
2,12,5144,45.0531,7.65508,90,6.93,0
2,16,5299,45.0524,7.65468,303.6,6.45,-0.4
2,2,5424,45.0528,7.65433,191.3,16.57,3.2
2,18,5917,45.0531,7.65498,90,6.83,3.3
2,15,5938,45.053,7.65464,236.9,6.92,3.4
2,7,5969,45.0531,7.65757,270,11.09,0
2,2,6224,45.0527,7.65432,176.4,19.04,2.1
2,8,6619,45.0523,7.65748,270,14.43,3.5
2,6,6634,45.0531,7.65544,90,8.31,-1
2,18,6917,45.0531,7.65509,90,9.82,2.2
2,15,6938,45.053,7.65455,236.9,9.87,2.3
2,4,7025,45.0525,7.65448,333.5,5.54,0.4
2,18,7117,45.0531,7.65511,90,10.4,2
2,15,7338,45.053,7.65451,236.9,11.06,2.8
2,16,7399,45.0524,7.65456,303.6,5.83,-0.3
2,18,7517,45.0531,7.65517,90,11.63,2.5
2,7,7569,45.0531,7.65735,270,11.09,-1.2
2,8,7619,45.0523,7.65728,270,16.64,0.2
2,18,7717,45.0531,7.6552,90,12.2,2.9
2,18,7917,45.0531,7.65523,90,12.79,3
2,16,8099,45.0524,7.65452,303.6,5.74,0
2,8,8119,45.0523,7.65718,270,16.65,-0.9
2,15,8138,45.0529,7.65441,232.8,13.47,3.1
2,3,8241,45.0523,7.65729,270,6.93,1
2,18,8317,45.0531,7.6553,90,13.88,-0.4
2,10,8340,45.0525,7.65444,350.5,6.93,0.8
2,15,8438,45.0529,7.6544,194.4,13.87,0.2
2,13,8493,45.0531,7.65742,270,8.66,3.4
2,15,8638,45.0529,7.65439,191.2,13.88,1.3
2,16,8699,45.0525,7.65449,308.9,5.68,1
2,5,9083,45.0522,7.65592,90,11.1,0.2
2,18,9317,45.0531,7.65547,90,13.87,0
2,16,9399,45.0525,7.65448,346.7,5.62,-0.3
2,16,9599,45.0525,7.65448,350.5,5.63,1.2
2,2,9624,45.0522,7.65495,90,20.82,-0.2
2,13,9893,45.0531,7.65724,270,11.11,-0.8
2,2,10024,45.0522,7.65506,90,20.82,1.1
2,15,10438,45.0526,7.65436,170.5,13.88,-0.3
2,12,10544,45.0531,7.65555,90,6.92,-1.4
2,6,10634,45.0531,7.65586,90,8.32,0.2
2,10,10740,45.0526,7.65441,350.5,6.93,0.5
2,2,10924,45.0522,7.65529,90,19.07,-3.1
2,5,11083,45.0522,7.6562,90,11.09,0.1
2,15,11238,45.0525,7.65439,170.5,13.88,-0.3
2,3,11241,45.0523,7.65703,270,6.93,0
2,2,11524,45.0522,7.65542,90,17.57,-2.4
2,6,11634,45.0531,7.65596,90,8.31,-0.5
2,5,11983,45.0522,7.65632,90,10.5,-9.9
2,18,12017,45.0531,7.65594,90,13.87,0
2,8,12319,45.0523,7.6563,270,16.64,0
2,12,12344,45.0531,7.6557,90,6.93,0
2,7,12369,45.0531,7.65668,270,11.09,-1.3
2,3,12441,45.0523,7.65693,270,6.92,-1
2,6,12634,45.0531,7.65607,90,8.32,0.4
2,8,12619,45.0523,7.65624,270,16.65,0.8
2,5,12683,45.0522,7.65639,90,5.54,-0.6
2,10,12740,45.0527,7.6544,11.3,6.92,-1.5
2,15,12738,45.0524,7.65449,123.6,13.87,0.2
2,5,12783,45.0522,7.65639,90,5.55,0
2,2,13124,45.0522,7.65574,90,14.39,-2.7
2,4,13225,45.0527,7.65444,11.3,5.54,-0.4
2,8,13219,45.0523,7.65611,270,16.64,0.6
2,16,13299,45.0527,7.6544,350.5,7.09,3.5
2,4,13425,45.0528,7.65444,11.3,5.54,0.5
2,2,13424,45.0522,7.65579,90,13.93,-1.3
2,12,13544,45.0531,7.65581,90,6.93,0
