messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,1,2742,45.0532,7.65775,270,6.92,-0.7
2,7,2769,45.0531,7.65788,270,2.96,3.6
2,3,2841,45.0523,7.65776,270,6.92,0.8
2,10,2840,45.0523,7.65475,303.6,3.12,3.9
2,6,3134,45.0531,7.65508,90,8.32,1.2
2,5,3283,45.0522,7.65512,90,9.98,2.7
2,8,3419,45.0523,7.65786,270,4.86,2.1
2,5,3683,45.0522,7.65517,90,11.1,-0.2
2,8,3819,45.0523,7.65784,270,6.01,3.1
2,10,3840,45.0523,7.6547,303.6,6.1,2.1
2,5,3883,45.0522,7.6552,90,11.09,0.5
2,12,3944,45.0531,7.65498,90,6.47,3.8
2,10,4040,45.0523,7.65469,303.6,6.7,3.6
2,5,4283,45.0522,7.65526,90,11.1,-0.1
2,10,4440,45.0523,7.65466,303.6,6.92,-1.3
2,18,4517,45.0531,7.6549,90,2.48,3.1
2,2,4824,45.0529,7.65436,191.3,14.75,2
2,8,5019,45.0523,7.65772,270,9.58,2.4
2,2,5024,45.0528,7.65435,191.3,15.37,2.7
2,5,5083,45.0522,7.65537,90,11.09,0
2,10,5240,45.0524,7.65461,303.6,6.93,-0.7
2,5,5483,45.0522,7.65542,90,11.1,0.5
2,8,5619,45.0523,7.65764,270,11.42,3
2,2,5624,45.0528,7.65433,191.3,17.17,3.6
2,1,5742,45.0532,7.65749,270,6.93,0.2
2,12,5744,45.0531,7.65513,90,6.92,-1
2,15,5738,45.053,7.65465,236.9,6.35,2
2,2,5824,45.0527,7.65432,191.3,17.77,3.3
2,10,5840,45.0524,7.65456,303.6,6.93,0.6
2,8,6019,45.0523,7.65758,270,12.69,3.2
2,2,6324,45.0526,7.65433,170.5,19.36,2.4
2,15,6338,45.053,7.65461,236.9,8.11,2.7
2,3,6441,45.0523,7.65745,270,6.93,0.8
2,18,6517,45.0531,7.65504,90,8.63,2.9
2,2,6524,45.0526,7.65434,170.5,19.95,2
2,8,6619,45.0523,7.65748,270,14.43,3.5
2,2,6624,45.0526,7.65434,170.5,20.21,2.2
2,4,6725,45.0525,7.65449,317.1,5.54,0.3
2,7,6769,45.0531,7.65746,270,11.09,0
2,8,6819,45.0523,7.65744,270,15.04,3.7
2,2,6824,45.0525,7.65435,170.5,20.82,3.4
2,12,6944,45.0531,7.65524,90,6.92,0.1
2,4,7025,45.0525,7.65448,333.5,5.54,0.4
2,15,7138,45.053,7.65453,236.9,10.44,2
2,8,7219,45.0523,7.65736,270,16.26,2.7
2,4,7325,45.0525,7.65448,348.9,5.53,-0.2
2,2,7424,45.0524,7.65438,170.5,20.81,0.2
2,12,7544,45.0531,7.65529,90,6.93,1
2,4,7625,45.0525,7.65448,350.5,5.54,1.6
2,6,7634,45.0531,7.65555,90,8.31,-0.6
2,2,7824,45.0524,7.65445,129.1,20.81,0
2,2,7924,45.0524,7.65447,123.6,20.82,-0.3
2,10,8040,45.0525,7.65445,347.8,6.93,1
2,10,8140,45.0525,7.65444,350.5,6.92,0
2,15,8238,45.0529,7.65441,220.3,13.8,3.9
2,10,8340,45.0525,7.65444,350.5,6.93,0.8
2,15,8438,45.0529,7.6544,194.4,13.87,0.2
2,13,8493,45.0531,7.65742,270,8.66,3.4
2,2,8624,45.0523,7.65464,123.6,20.82,1.1
2,6,8634,45.0531,7.65565,90,8.31,-0.5
2,5,8683,45.0522,7.65587,90,11.1,0.5
2,12,8744,45.0531,7.65539,90,6.92,-1
2,2,9024,45.0522,7.65473,123.6,20.82,0
2,12,9344,45.0531,7.65544,90,6.93,1.3
2,5,9483,45.0522,7.65598,90,11.1,0.5
2,3,9441,45.0523,7.65719,270,6.92,-0.8
2,8,9919,45.0523,7.6568,270,16.65,1.6
2,2,10024,45.0522,7.65506,90,20.82,1.1
2,15,10138,45.0527,7.65435,184.2,13.87,-0.1
2,10,10740,45.0526,7.65441,350.5,6.93,0.5
2,4,10825,45.0526,7.65444,350.5,5.54,1.8
2,6,11134,45.0531,7.65591,90,8.31,0.4
2,1,11142,45.0532,7.65702,270,6.93,0.4
2,10,11340,45.0527,7.6544,350.5,6.93,0.4
2,5,11883,45.0522,7.65631,90,11.1,1.2
2,13,11893,45.0531,7.65696,270,11.1,-0.6
2,7,11969,45.0531,7.65673,270,11.1,0.3
2,8,12019,45.0523,7.65636,270,16.64,0.1
2,6,12134,45.0531,7.65602,90,8.31,0.1
2,10,12140,45.0527,7.65439,358.7,6.92,0.2
2,2,12324,45.0522,7.65559,90,13.73,-9.9
2,4,12425,45.0527,7.65443,0,5.53,-1.2
2,15,12438,45.0524,7.65444,150.2,13.87,-0.5
2,2,12424,45.0522,7.6556,90,12.73,-9.9
